# FLEXIBILITY PARAMETER SCAN
# FBA model ../../ModelFiles/ecFBA/reducedEcYeast_modified_withDamage.mat
# parsimonious solution false
# Boolean model ../../ModelFiles/Boolean/rules.txt, ../../ModelFiles/Boolean/species.txt
# TF layer ../../ModelFiles/Boolean/TFtargets.txt
# basal damage formation f0 = 0.0001
# basal damage repair r0 = 0.0005
objective	flexibility 1	flexibility 2	regulation factor	rls	average generation time	time phase 1	rls phase 1	damage phase 1	time phase 2	rls phase 2	damage phase 2	time phase 3	rls phase 3	damage phase 3	status
growth (MAX)	0.4	0.05	0.02	15	1.3499999999999999	13.499999999999968	10.0	0.05334463548036197	9.799999999999981	5.0	0.2678738726785046	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.4	0.05	0.02	7	2.316666666666661	6.999999999999991	3.0	0.0783353865913856	12.499999999999972	4.0	0.2575528121547988	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.4	0.05	0.02	16	2.20666666666668	27.200000000000117	13.0	0.08924416429504986	13.199999999999969	3.0	0.2727391835118544	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.4	0.05	0.02	7	2.3499999999999943	5.999999999999995	3.0	0.09049992716018175	13.799999999999967	4.0	0.25796243773096034	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.4	0.05	0.02	11	2.0000000000000013	17.49999999999998	9.0	0.15379187939436217	7.899999999999988	2.0	0.25919698788847634	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.4	0.05	0.02	25	2.2250000000000205	42.20000000000033	20.0	0.07896044001474825	25.000000000000085	5.0	0.29088357054932246	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.4	0.05	0.04	7	1.7999999999999963	0.1	0.0	0.0044076438132647985	16.09999999999996	7.0	0.28536353016783916	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.4	0.05	0.04	8	2.242857142857137	10.19999999999998	5.0	0.08794724440827884	10.699999999999978	3.0	0.2513117724008581	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.4	0.05	0.04	17	2.187500000000014	29.300000000000146	14.0	0.09330414670390047	11.299999999999976	3.0	0.25717960463223555	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.4	0.05	0.04	7	2.399999999999994	5.999999999999995	3.0	0.09329171591526428	15.299999999999962	4.0	0.2693030065664348	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.4	0.05	0.04	11	2.040000000000002	17.899999999999984	9.0	0.1357107822944906	6.499999999999993	2.0	0.22889293598397714	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.4	0.05	0.04	25	2.2250000000000205	42.20000000000033	20.0	0.07896044001474825	25.000000000000085	5.0	0.29088357054932246	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.45	0.05	0.0	12	1.327272727272724	9.99999999999998	8.0	0.07964807275921235	8.299999999999986	4.0	0.2619251051542122	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.45	0.05	0.0	6	2.4999999999999942	6.499999999999993	3.0	0.09477816037155772	10.999999999999977	3.0	0.24307272433321928	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.45	0.05	0.0	12	2.427272727272737	18.099999999999987	8.0	0.0864986695870052	13.899999999999967	4.0	0.24617797911796072	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.45	0.05	0.0	7	2.5499999999999936	6.499999999999993	3.0	0.0877682189341008	14.199999999999966	4.0	0.24975571438273952	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.45	0.05	0.0	11	2.0600000000000023	18.099999999999987	9.0	0.16468319614511323	9.199999999999983	2.0	0.27737760505627573	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.45	0.05	0.0	24	2.3739130434782827	46.000000000000384	20.0	0.08589310782168866	13.699999999999967	4.0	0.2444778547548217	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.45	0.05	0.02	19	1.3055555555555591	19.0	15.0	0.04677348835667228	7.39999999999999	4.0	0.23485862279789896	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.45	0.05	0.02	8	2.3999999999999955	11.199999999999976	5.0	0.08062155303265552	10.29999999999998	3.0	0.23475624024365263	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.45	0.05	0.02	13	2.4000000000000115	20.40000000000002	9.0	0.08210051744326065	12.99999999999997	4.0	0.23378725338860282	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.45	0.05	0.02	7	2.499999999999994	6.499999999999993	3.0	0.08337629151685179	13.199999999999969	4.0	0.23790687596737745	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.45	0.05	0.02	11	2.1400000000000032	18.499999999999993	9.0	0.16568353432871696	11.399999999999975	2.0	0.2788293679167089	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.45	0.05	0.02	24	2.3739130434782827	46.000000000000384	20.0	0.08589310782168866	13.699999999999967	4.0	0.2444778547548217	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.45	0.05	0.04	7	1.7499999999999964	1.0999999999999999	1.0	0.014918296990596077	13.299999999999969	6.0	0.25594301535491015	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.45	0.05	0.04	8	2.614285714285713	9.699999999999982	4.0	0.08107055780673594	20.600000000000023	4.0	0.2890484992307275	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.45	0.05	0.04	18	2.3705882352941354	32.30000000000019	14.0	0.08027090371367387	12.299999999999972	4.0	0.22863329229977156	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.45	0.05	0.04	7	2.5499999999999936	6.499999999999993	3.0	0.08669400320150449	14.399999999999965	4.0	0.25161363395279135	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.45	0.05	0.04	11	2.3000000000000056	16.79999999999997	8.0	0.12573281855344948	14.499999999999964	3.0	0.2748756190537956	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.45	0.05	0.04	24	2.3739130434782827	46.000000000000384	20.0	0.08589310782168866	13.699999999999967	4.0	0.2444778547548217	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.5	0.05	0.0	13	1.3249999999999966	11.399999999999975	9.0	0.07959106229278086	7.999999999999988	4.0	0.2607020825312424	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.5	0.05	0.0	7	2.783333333333328	8.999999999999984	3.0	0.08000084654683949	14.199999999999966	4.0	0.25471105960922247	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.5	0.05	0.0	12	2.7727272727272876	20.100000000000016	8.0	0.09835587749569619	20.600000000000023	4.0	0.27910443866512946	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.5	0.05	0.0	7	2.71666666666666	7.29999999999999	3.0	0.0796190390011572	13.699999999999967	4.0	0.22672462973048502	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.5	0.05	0.0	12	2.209090909090916	24.400000000000077	11.0	0.21660007041150414	7.19999999999999	1.0	0.28079592056835323	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.5	0.05	0.0	24	2.6434782608695913	50.60000000000045	20.0	0.09434050587011847	18.099999999999987	4.0	0.26802579485758204	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.5	0.05	0.02	16	1.393333333333335	13.999999999999966	11.0	0.04124520970823093	13.599999999999968	5.0	0.28843225608057044	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.5	0.05	0.02	7	2.93333333333333	8.899999999999984	3.0	0.079137434616497	22.60000000000005	4.0	0.2898535419889139	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.5	0.05	0.02	14	2.7307692307692486	25.100000000000087	10.0	0.09348786552964283	19.900000000000013	4.0	0.2762380821244466	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.5	0.05	0.02	8	2.9285714285714315	9.89999999999998	4.0	0.1001581994743447	22.100000000000044	4.0	0.2840286957979371	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.5	0.05	0.02	11	2.2400000000000047	19.70000000000001	9.0	0.15796156556077715	9.299999999999983	2.0	0.26607417065331496	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.5	0.05	0.02	24	2.6434782608695913	50.60000000000045	20.0	0.09434050587011847	18.099999999999987	4.0	0.26802579485758204	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.5	0.05	0.04	9	1.7999999999999956	1.2	1.0	0.009598467070505908	17.49999999999998	8.0	0.27634674374500684	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.5	0.05	0.04	7	2.6499999999999932	9.99999999999998	4.0	0.07982651462804313	10.699999999999978	3.0	0.22908839876776635	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.5	0.05	0.04	11	2.8000000000000127	17.49999999999998	7.0	0.09197387781078652	20.900000000000027	4.0	0.280796944516731	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.5	0.05	0.04	7	2.733333333333327	7.29999999999999	3.0	0.07990937098116069	13.999999999999966	4.0	0.2329446234439585	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.5	0.05	0.04	11	2.3500000000000063	20.40000000000002	9.0	0.13748419896757674	7.899999999999988	2.0	0.23177806491377503	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.5	0.05	0.04	24	2.6434782608695913	50.60000000000045	20.0	0.09434050587011847	18.099999999999987	4.0	0.26802579485758204	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.05	0.1	0.0	12	1.327272727272724	9.89999999999998	8.0	0.07871618375117226	8.399999999999986	4.0	0.2625982505118822	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.05	0.1	0.0	4	1.2666666666666673	2.2000000000000006	2.0	0.09157380848748392	4.200000000000001	2.0	0.23035423653677328	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.05	0.1	0.0	3	1.1500000000000004	1.3	1.0	0.07996846848831315	3.3000000000000016	2.0	0.22803497426138725	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.05	0.1	0.0	6	1.4199999999999982	2.800000000000001	2.0	0.0781060409054282	7.19999999999999	4.0	0.2406284496314029	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.05	0.1	0.0	9	1.4874999999999967	6.299999999999994	5.0	0.09948898264246672	11.299999999999976	4.0	0.28312736383028625	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.05	0.1	0.0	26	1.3600000000000085	29.100000000000144	22.0	0.08511325574795196	7.799999999999988	4.0	0.24262601600126554	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.05	0.1	0.02	15	1.292857142857142	14.599999999999964	11.0	0.076571996228176	6.299999999999994	4.0	0.23963755819513577	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.05	0.1	0.02	4	1.2000000000000006	2.500000000000001	2.0	0.08082656834789241	3.5000000000000018	2.0	0.22706277204294842	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.05	0.1	0.02	4	1.4000000000000004	1.6000000000000003	1.0	0.08075285176211582	7.29999999999999	3.0	0.273421174027611	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.05	0.1	0.02	7	1.433333333333331	4.100000000000001	3.0	0.07931107882186009	7.799999999999988	4.0	0.2528094733322272	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.05	0.1	0.02	11	1.4599999999999964	8.999999999999984	7.0	0.10199503137074407	12.89999999999997	4.0	0.29005899659691264	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.05	0.1	0.02	26	1.3600000000000085	29.100000000000144	22.0	0.08511325574795196	7.799999999999988	4.0	0.24262601600126554	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.05	0.1	0.04	19	1.322222222222226	18.699999999999996	15.0	0.09139518314583395	9.399999999999983	4.0	0.27016701457895365	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.05	0.1	0.04	5	1.3499999999999992	3.0000000000000013	2.0	0.07803716573919037	5.699999999999996	3.0	0.25177479915186673	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.05	0.1	0.04	5	1.4999999999999987	2.2000000000000006	2.0	0.09864595075318809	10.499999999999979	3.0	0.2878078061728421	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.05	0.1	0.04	7	1.433333333333331	3.800000000000002	3.0	0.07831399460994704	8.399999999999986	4.0	0.25657561733498047	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.05	0.1	0.04	10	1.43333333333333	7.599999999999989	6.0	0.09448559186968347	9.599999999999982	4.0	0.269098787414658	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.05	0.1	0.04	26	1.3600000000000085	29.100000000000144	22.0	0.08511325574795196	7.799999999999988	4.0	0.24262601600126554	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.1	0.1	0.0	10	1.3444444444444414	7.29999999999999	6.0	0.07951227558797738	8.499999999999986	4.0	0.2637873145875424	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.1	0.1	0.0	4	1.3666666666666671	2.400000000000001	2.0	0.09171603893365904	5.599999999999996	2.0	0.26015717811892497	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.1	0.1	0.0	4	1.6333333333333329	1.3	1.0	0.07881063243011807	11.399999999999975	3.0	0.2904173001050565	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.1	0.1	0.0	6	1.4999999999999978	2.400000000000001	2.0	0.0847397985627502	8.199999999999987	4.0	0.2415392398264685	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.1	0.1	0.0	8	1.5285714285714254	5.1999999999999975	4.0	0.09273354701634039	9.699999999999982	4.0	0.264124887834073	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.1	0.1	0.0	26	1.4440000000000097	30.800000000000168	22.0	0.08992228322939165	8.999999999999984	4.0	0.25619904227081114	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.1	0.1	0.02	14	1.330769230769229	12.299999999999972	10.0	0.08486897929502252	8.999999999999984	4.0	0.2654811890629518	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.1	0.1	0.02	4	1.3000000000000007	2.500000000000001	2.0	0.0800267496970088	4.100000000000001	2.0	0.22839394643268301	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.1	0.1	0.02	4	1.4333333333333336	2.3000000000000007	1.0	0.0813645763901522	7.799999999999988	3.0	0.28094797077425454	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.1	0.1	0.02	7	1.5833333333333304	3.800000000000002	3.0	0.09507452876161943	10.699999999999978	4.0	0.27410745078548493	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.1	0.1	0.02	8	1.4857142857142827	5.1999999999999975	4.0	0.08532276408207752	8.299999999999986	4.0	0.24318925514043466	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.1	0.1	0.02	26	1.4440000000000097	30.800000000000168	22.0	0.08992228322939165	8.999999999999984	4.0	0.25619904227081114	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.1	0.1	0.04	18	1.3000000000000025	18.099999999999987	14.0	0.06292736887884853	6.799999999999992	4.0	0.23833736205184305	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.1	0.1	0.04	5	1.3499999999999992	3.800000000000002	3.0	0.08305591838441144	4.699999999999999	2.0	0.24179592837229574	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.1	0.1	0.04	4	1.4333333333333336	2.1000000000000005	1.0	0.07964089218575889	6.299999999999994	3.0	0.26331049673449064	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.1	0.1	0.04	8	1.571428571428568	5.1999999999999975	4.0	0.09626001722335066	11.599999999999975	4.0	0.2804518188263332	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.1	0.1	0.04	9	1.5499999999999965	6.699999999999992	5.0	0.09762399602185676	11.199999999999976	4.0	0.27785458192798845	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.1	0.1	0.04	26	1.4440000000000097	30.800000000000168	22.0	0.08992228322939165	8.999999999999984	4.0	0.25619904227081114	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.15	0.1	0.0	12	1.327272727272724	10.19999999999998	8.0	0.07984854777418472	7.799999999999988	4.0	0.2594413524452602	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.15	0.1	0.0	4	1.5999999999999996	2.2000000000000006	1.0	0.07873984569720886	8.699999999999985	3.0	0.2809462429454564	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.15	0.1	0.0	3	1.3500000000000005	1.4000000000000001	1.0	0.08067649986399722	4.100000000000001	2.0	0.22938060204922586	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.15	0.1	0.0	7	1.6333333333333302	4.100000000000001	3.0	0.09100524044550341	9.799999999999981	4.0	0.25921364654150986	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.15	0.1	0.0	9	1.6499999999999961	6.999999999999991	5.0	0.10110362273425964	13.599999999999968	4.0	0.2874691380873162	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.15	0.1	0.0	26	1.5440000000000111	32.60000000000019	22.0	0.09562555194928246	11.099999999999977	4.0	0.27220842805083173	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.15	0.1	0.02	15	1.321428571428571	13.999999999999966	11.0	0.07528055713305086	7.999999999999988	4.0	0.2585168221876489	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.15	0.1	0.02	4	1.4000000000000004	2.800000000000001	2.0	0.07926135977007526	4.300000000000001	2.0	0.23162205699976426	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.15	0.1	0.02	4	1.6999999999999993	1.5000000000000002	1.0	0.07947088362995569	9.299999999999983	3.0	0.27700072201670717	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.15	0.1	0.02	7	1.6333333333333302	4.100000000000001	3.0	0.08945390243461425	9.699999999999982	4.0	0.25897298379605616	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.15	0.1	0.02	9	1.5499999999999965	8.599999999999985	6.0	0.109569207828195	6.999999999999991	3.0	0.24024160878417578	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.15	0.1	0.02	26	1.5440000000000111	32.60000000000019	22.0	0.09562555194928246	11.099999999999977	4.0	0.27220842805083173	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.15	0.1	0.04	22	1.3285714285714345	22.40000000000005	17.0	0.048873983768229816	10.09999999999998	5.0	0.2715375143893603	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.15	0.1	0.04	6	1.459999999999998	5.599999999999996	4.0	0.08124087353663821	5.099999999999998	2.0	0.24867374576048126	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.15	0.1	0.04	4	1.6999999999999993	1.6000000000000003	1.0	0.07947541696624666	10.799999999999978	3.0	0.28661295410130866	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.15	0.1	0.04	7	1.6666666666666634	4.100000000000001	3.0	0.09194068486442158	10.699999999999978	4.0	0.2695343487820461	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.15	0.1	0.04	9	1.6374999999999962	6.999999999999991	5.0	0.0971192207021435	11.599999999999975	4.0	0.2763972611158413	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.15	0.1	0.04	26	1.5440000000000111	32.60000000000019	22.0	0.09562555194928246	11.099999999999977	4.0	0.27220842805083173	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.2	0.1	0.0	11	1.329999999999997	8.699999999999985	7.0	0.07732875845025908	8.199999999999987	4.0	0.26089086578485543	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.2	0.1	0.0	4	1.5666666666666664	2.700000000000001	2.0	0.09063386591005092	5.799999999999995	2.0	0.2483012976476453	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.2	0.1	0.0	5	1.6499999999999981	4.100000000000001	2.0	0.08149808794837349	6.699999999999992	3.0	0.25904929297096796	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.2	0.1	0.0	6	1.699999999999997	2.700000000000001	2.0	0.08257724105073251	8.999999999999984	4.0	0.2353558063224692	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.2	0.1	0.0	9	1.6249999999999962	8.999999999999984	6.0	0.11105857277946414	7.499999999999989	3.0	0.2434627905397354	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.2	0.1	0.0	26	1.6520000000000126	33.3000000000002	21.0	0.07717707759393923	15.399999999999961	5.0	0.2852544352318955	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.2	0.1	0.02	16	1.340000000000001	14.799999999999963	11.0	0.06829408166584777	10.09999999999998	5.0	0.2746467851558798	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.2	0.1	0.02	5	1.5499999999999985	4.300000000000001	3.0	0.08040280096106679	5.999999999999995	2.0	0.2551671749794423	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.2	0.1	0.02	4	1.5333333333333332	2.800000000000001	2.0	0.07921269986587319	5.699999999999996	2.0	0.2523932401993172	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.2	0.1	0.02	6	1.719999999999997	2.700000000000001	2.0	0.08383039284390885	9.399999999999983	4.0	0.24378619854821243	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.2	0.1	0.02	10	1.6999999999999957	9.099999999999984	6.0	0.09693669056206286	11.999999999999973	4.0	0.2758337207703433	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.2	0.1	0.02	26	1.6520000000000126	33.3000000000002	21.0	0.07717707759393923	15.399999999999961	5.0	0.2852544352318955	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.2	0.1	0.04	22	1.3571428571428636	20.000000000000014	16.0	0.019762107877384097	14.499999999999964	6.0	0.2881181459157858	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.2	0.1	0.04	4	1.6999999999999993	2.400000000000001	1.0	0.08018284904975263	9.499999999999982	3.0	0.2820627915720158	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.2	0.1	0.04	4	1.8333333333333321	1.7000000000000004	1.0	0.07850723537061613	9.89999999999998	3.0	0.2786238885635513	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.2	0.1	0.04	6	1.699999999999997	2.800000000000001	2.0	0.07888694236538227	9.099999999999984	4.0	0.2392378487105922	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.2	0.1	0.04	9	1.674999999999996	7.799999999999988	5.0	0.08712046698960905	7.999999999999988	4.0	0.24821548220941736	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.2	0.1	0.04	26	1.6520000000000126	33.3000000000002	21.0	0.07717707759393923	15.399999999999961	5.0	0.2852544352318955	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.25	0.1	0.0	12	1.3727272727272692	9.799999999999981	8.0	0.10282530866768047	18.099999999999987	4.0	0.29179567123382355	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.25	0.1	0.0	4	1.7666666666666657	2.800000000000001	1.0	0.07823484814359644	7.39999999999999	3.0	0.263747835628982	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.25	0.1	0.0	4	1.7333333333333325	2.800000000000001	1.0	0.08049901508043648	5.699999999999996	3.0	0.2336654299383872	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.25	0.1	0.0	6	1.7999999999999967	3.0000000000000013	2.0	0.08080033616595839	9.299999999999983	4.0	0.23029352953924206	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.25	0.1	0.0	9	1.6499999999999961	11.199999999999976	7.0	0.13468339091710355	4.899999999999999	2.0	0.22727690225507682	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.25	0.1	0.0	25	1.7250000000000132	35.30000000000023	21.0	0.08304152747192453	9.599999999999982	4.0	0.23663843546696361	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.25	0.1	0.02	15	1.3357142857142854	13.599999999999968	11.0	0.0712703875972195	9.099999999999984	4.0	0.265233744187233	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.25	0.1	0.02	5	1.8249999999999975	3.900000000000002	2.0	0.08054982366027139	9.099999999999984	3.0	0.27036926868023226	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.25	0.1	0.02	4	1.6333333333333329	3.1000000000000014	2.0	0.08356452806353892	5.099999999999998	2.0	0.2311680954345072	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.25	0.1	0.02	6	1.7999999999999967	3.1000000000000014	2.0	0.07861823922007706	9.099999999999984	4.0	0.22895475777787522	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.25	0.1	0.02	10	1.6999999999999957	11.299999999999976	7.0	0.1065346074304622	7.29999999999999	3.0	0.23358433352412347	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.25	0.1	0.02	25	1.7250000000000132	35.30000000000023	21.0	0.08304152747192453	9.599999999999982	4.0	0.23663843546696361	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.25	0.1	0.04	13	1.4249999999999978	8.599999999999985	7.0	0.013294704921903688	13.899999999999967	6.0	0.2786575437092272	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.25	0.1	0.04	4	1.799999999999999	2.700000000000001	1.0	0.07910143429161957	8.399999999999986	3.0	0.2711713731024662	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.25	0.1	0.04	4	1.8666666666666654	2.3000000000000007	1.0	0.07842698457036389	8.499999999999986	3.0	0.2671085249005455	0.0	0.0	NaN	dead (regular)
