# FLEXIBILITY PARAMETER SCAN
# FBA model ../../ModelFiles/ecFBA/reducedEcYeast_modified_withDamage.mat
# parsimonious solution true
# Boolean model ../../ModelFiles/Boolean/rules.txt, ../../ModelFiles/Boolean/species.txt
# TF layer ../../ModelFiles/Boolean/TFtargets.txt
# basal damage formation f0 = 0.0001
# basal damage repair r0 = 0.0005
objective	flexibility 1	flexibility 2	regulation factor	rls	average generation time	time phase 1	rls phase 1	damage phase 1	time phase 2	rls phase 2	damage phase 2	time phase 3	rls phase 3	damage phase 3	status
growth (MAX)	0.4	0.05	0.02	17	1.3687500000000026	15.399999999999961	12.0	0.0546965337206168	13.599999999999968	5.0	0.2894037833044284	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.4	0.05	0.02	20	2.1842105263158063	33.60000000000021	16.0	0.08677815940395835	12.79999999999997	4.0	0.24703901596661088	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.4	0.05	0.02	20	2.163157894736859	33.70000000000021	16.0	0.07973328679294221	11.399999999999975	4.0	0.22715720770132086	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.4	0.05	0.02	12	2.2818181818181897	16.599999999999966	8.0	0.09465139167278419	15.199999999999962	4.0	0.26912790850074586	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.4	0.05	0.02	20	2.0578947368421203	36.60000000000025	18.0	0.15363142915501624	7.899999999999988	2.0	0.25892710924530926	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.4	0.05	0.02	25	2.2250000000000205	42.20000000000033	20.0	0.07896044001474825	25.000000000000085	5.0	0.29088357054932246	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.4	0.05	0.04	23	1.4727272727272813	22.40000000000005	16.0	0.019622873426348494	13.299999999999969	7.0	0.2562809962543202	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.4	0.05	0.04	21	2.1700000000000172	35.70000000000024	17.0	0.0826463061273395	11.899999999999974	4.0	0.2353956895788079	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.4	0.05	0.04	22	2.1666666666666847	37.80000000000027	18.0	0.08206842342334603	11.799999999999974	4.0	0.23376498697929513	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.4	0.05	0.04	14	2.292307692307704	20.900000000000027	10.0	0.09998973773450612	18.29999999999999	4.0	0.2839051221384045	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.4	0.05	0.04	22	2.1190476190476364	39.20000000000029	19.0	0.1143307042265995	10.29999999999998	3.0	0.250398525342017	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.4	0.05	0.04	25	2.2250000000000205	42.20000000000033	20.0	0.07896044001474825	25.000000000000085	5.0	0.29088357054932246	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.45	0.05	0.0	14	1.323076923076921	12.399999999999972	10.0	0.07733828351568416	8.399999999999986	4.0	0.2625140672967528	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.45	0.05	0.0	13	2.383333333333345	20.50000000000002	9.0	0.07981359331786449	12.499999999999972	4.0	0.22733391180481566	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.45	0.05	0.0	13	2.383333333333345	20.50000000000002	9.0	0.07952057648980994	12.399999999999972	4.0	0.2265108900288479	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.45	0.05	0.0	9	2.6250000000000036	8.899999999999984	4.0	0.07792447772739505	23.700000000000067	5.0	0.28729880684572257	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.45	0.05	0.0	20	2.178947368421069	39.000000000000284	18.0	0.16083872834298008	8.199999999999987	2.0	0.2710172125728079	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.45	0.05	0.0	24	2.3739130434782827	46.000000000000384	20.0	0.08589310782168866	13.699999999999967	4.0	0.2444778547548217	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.45	0.05	0.02	18	1.3647058823529448	16.599999999999966	13.0	0.05068870557941335	12.499999999999972	5.0	0.2822505781559826	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.45	0.05	0.02	20	2.378947368421072	36.70000000000025	16.0	0.08444641455986104	13.399999999999968	4.0	0.24040332088715297	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.45	0.05	0.02	21	2.445000000000021	36.70000000000025	16.0	0.07796771288575269	23.600000000000065	5.0	0.28747311728076674	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.45	0.05	0.02	12	2.454545454545465	18.19999999999999	8.0	0.08996478555727648	14.799999999999963	4.0	0.25591683325386905	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.45	0.05	0.02	20	2.200000000000017	39.40000000000029	18.0	0.14788077071353167	7.099999999999991	2.0	0.24932448396304177	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.45	0.05	0.02	24	2.3739130434782827	46.000000000000384	20.0	0.08589310782168866	13.699999999999967	4.0	0.2444778547548217	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.45	0.05	0.04	23	1.5318181818181913	23.20000000000006	16.0	0.020314515448610654	14.899999999999963	7.0	0.2624308142745927	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.45	0.05	0.04	21	2.36500000000002	39.000000000000284	17.0	0.08205509756097021	12.89999999999997	4.0	0.23366177519922546	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.45	0.05	0.04	22	2.3666666666666876	41.30000000000032	18.0	0.0832635444941574	13.199999999999969	4.0	0.2370666773144633	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.45	0.05	0.04	14	2.44615384615386	22.800000000000054	10.0	0.09220985917351962	15.59999999999996	4.0	0.26220316823965123	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.45	0.05	0.04	22	2.285714285714305	44.700000000000365	20.0	0.15385431636768268	9.599999999999982	2.0	0.25915355764440196	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.45	0.05	0.04	24	2.3739130434782827	46.000000000000384	20.0	0.08589310782168866	13.699999999999967	4.0	0.2444778547548217	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.5	0.05	0.0	14	1.323076923076921	12.399999999999972	10.0	0.07733828350608452	8.399999999999986	4.0	0.2625140677181291	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.5	0.05	0.0	14	2.7307692307692486	25.200000000000088	10.0	0.09735175763099796	19.900000000000013	4.0	0.27634120546688246	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.5	0.05	0.0	14	2.7307692307692486	25.200000000000088	10.0	0.09699879444480901	19.60000000000001	4.0	0.275376697388085	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.5	0.05	0.0	9	2.800000000000006	12.399999999999972	5.0	0.09338075073943888	17.59999999999998	4.0	0.26535505437295986	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.5	0.05	0.0	20	2.347368421052651	44.700000000000365	19.0	0.20177098245446165	4.699999999999999	1.0	0.26184429083339306	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.5	0.05	0.0	24	2.6434782608695913	50.60000000000045	20.0	0.09434050587011847	18.099999999999987	4.0	0.26802579485758204	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.5	0.05	0.02	20	1.3421052631578996	19.200000000000003	15.0	0.04736858756713091	10.799999999999978	5.0	0.2666787159984798	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.5	0.05	0.02	20	2.6105263157894965	40.400000000000304	16.0	0.08264516625864124	14.299999999999965	4.0	0.23525688801341094	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.5	0.05	0.02	21	2.6850000000000245	43.00000000000034	17.0	0.09975590295005214	21.70000000000004	4.0	0.28294059414422873	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.5	0.05	0.02	12	2.672727272727286	20.000000000000014	8.0	0.08547690719359313	14.999999999999963	4.0	0.24322111957410775	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.5	0.05	0.02	20	2.378947368421072	45.300000000000374	19.0	0.1944329494114078	4.799999999999999	1.0	0.25232255158357436	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.5	0.05	0.02	24	2.6434782608695913	50.60000000000045	20.0	0.09434050587011847	18.099999999999987	4.0	0.26802579485758204	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.5	0.05	0.04	23	1.5909090909091013	23.90000000000007	16.0	0.020911186574794103	15.79999999999996	7.0	0.26335232316447704	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.5	0.05	0.04	21	2.6050000000000235	42.90000000000034	17.0	0.08215697134465769	14.199999999999966	4.0	0.2338848398397752	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.5	0.05	0.04	22	2.6142857142857387	45.50000000000038	18.0	0.0853743841247857	14.999999999999963	4.0	0.24293092695896204	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.5	0.05	0.04	14	2.6538461538461706	25.100000000000087	10.0	0.08536296373775126	14.999999999999963	4.0	0.24289860143439396	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.5	0.05	0.04	22	2.485714285714308	48.60000000000042	20.0	0.15740792696099906	11.199999999999976	2.0	0.264971260606713	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.5	0.05	0.04	24	2.6434782608695913	50.60000000000045	20.0	0.09434050587011847	18.099999999999987	4.0	0.26802579485758204	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.05	0.1	0.0	14	1.323076923076921	12.399999999999972	10.0	0.07733828350624002	8.399999999999986	4.0	0.26251406765507546	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.05	0.1	0.0	5	1.2999999999999994	3.3000000000000016	2.0	0.0799270312052352	4.5	3.0	0.2300443957636183	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.05	0.1	0.0	5	1.424999999999999	2.9000000000000012	2.0	0.08114462018826625	10.09999999999998	3.0	0.29057639301435323	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.05	0.1	0.0	7	1.383333333333331	4.5	3.0	0.07779690064171772	6.5999999999999925	4.0	0.23610396023490476	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.05	0.1	0.0	19	1.3722222222222267	19.70000000000001	15.0	0.08780764248360781	8.199999999999987	4.0	0.25025418948049516	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.05	0.1	0.0	26	1.3600000000000085	29.100000000000144	22.0	0.08511325574795196	7.799999999999988	4.0	0.24262601600126554	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.05	0.1	0.02	15	1.3142857142857136	14.099999999999966	11.0	0.0771410706871455	7.599999999999989	4.0	0.2548732709661837	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.05	0.1	0.02	6	1.4399999999999982	3.900000000000002	3.0	0.08084485274963674	12.79999999999997	3.0	0.29136153723208535	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.05	0.1	0.02	6	1.3999999999999981	4.200000000000001	3.0	0.08021315077788198	7.799999999999988	3.0	0.2778386462847472	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.05	0.1	0.02	11	1.4599999999999964	8.999999999999984	7.0	0.10207127239961107	13.09999999999997	4.0	0.2907280507430177	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.05	0.1	0.02	20	1.4000000000000057	21.10000000000003	16.0	0.09972226709237364	11.499999999999975	4.0	0.28376526433758764	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.05	0.1	0.02	26	1.3600000000000085	29.100000000000144	22.0	0.08511325574795196	7.799999999999988	4.0	0.24262601600126554	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.05	0.1	0.04	22	1.3047619047619103	22.700000000000053	18.0	0.07312293587680135	8.399999999999986	4.0	0.2602656042524041	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.05	0.1	0.04	9	1.437499999999997	7.599999999999989	6.0	0.1009724594547083	22.700000000000053	3.0	0.29193036649617565	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.05	0.1	0.04	8	1.3571428571428545	6.999999999999991	5.0	0.08095202140033769	5.799999999999995	3.0	0.25245810610940755	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.05	0.1	0.04	14	1.369230769230768	13.999999999999966	10.0	0.07877719244717668	6.699999999999992	4.0	0.24125833595751914	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.05	0.1	0.04	23	1.3772727272727345	25.100000000000087	19.0	0.09322684906319939	9.299999999999983	4.0	0.26555240762523813	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.05	0.1	0.04	26	1.3600000000000085	29.100000000000144	22.0	0.08511325574795196	7.799999999999988	4.0	0.24262601600126554	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.1	0.1	0.0	14	1.323076923076921	12.399999999999972	10.0	0.07733828350083054	8.399999999999986	4.0	0.2625140675891904	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.1	0.1	0.0	5	1.5249999999999986	3.2000000000000015	2.0	0.07837838554456762	9.499999999999982	3.0	0.28583647325341177	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.1	0.1	0.0	5	1.5999999999999983	2.700000000000001	2.0	0.08068080783870807	10.499999999999979	3.0	0.2872292659672693	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.1	0.1	0.0	8	1.5428571428571396	5.1999999999999975	4.0	0.09327010540535768	9.799999999999981	4.0	0.2656402901396027	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.1	0.1	0.0	19	1.4500000000000055	20.800000000000026	15.0	0.08800482957626522	8.699999999999985	4.0	0.2507792937868095	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.1	0.1	0.0	26	1.4440000000000097	30.800000000000168	22.0	0.08992228322939165	8.999999999999984	4.0	0.25619904227081114	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.1	0.1	0.02	16	1.313333333333334	15.099999999999962	12.0	0.07508793791639416	8.199999999999987	4.0	0.2587615338714879	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.1	0.1	0.02	5	1.3499999999999992	3.800000000000002	3.0	0.08657480521771654	4.999999999999998	2.0	0.24762951803954225	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.1	0.1	0.02	6	1.5799999999999976	3.900000000000002	3.0	0.07846592189266392	11.899999999999974	3.0	0.2906982196325166	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.1	0.1	0.02	12	1.5272727272727245	10.899999999999977	8.0	0.09916231604627547	11.899999999999974	4.0	0.2821510047743169	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.1	0.1	0.02	20	1.4736842105263226	22.300000000000047	16.0	0.0972670483310405	10.899999999999977	4.0	0.2768738259729863	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.1	0.1	0.02	26	1.4440000000000097	30.800000000000168	22.0	0.08992228322939165	8.999999999999984	4.0	0.25619904227081114	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.1	0.1	0.04	24	1.2913043478260935	25.700000000000095	20.0	0.06413345533305717	6.799999999999992	4.0	0.23604974952616498	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.1	0.1	0.04	8	1.4857142857142827	7.19999999999999	5.0	0.07794452414013975	8.599999999999985	3.0	0.27818435196365854	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.1	0.1	0.04	9	1.387499999999997	9.499999999999982	7.0	0.09879440180969291	4.4	2.0	0.23326849871748032	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.1	0.1	0.04	14	1.4692307692307693	13.699999999999967	10.0	0.08963438730871193	8.999999999999984	4.0	0.25538601948695355	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.1	0.1	0.04	23	1.454545454545463	26.500000000000107	19.0	0.0917415942331216	9.399999999999983	4.0	0.2613349866852795	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.1	0.1	0.04	26	1.4440000000000097	30.800000000000168	22.0	0.08992228322939165	8.999999999999984	4.0	0.25619904227081114	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.15	0.1	0.0	14	1.323076923076921	12.399999999999972	10.0	0.07733828352108774	8.399999999999986	4.0	0.26251406741266936	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.15	0.1	0.0	5	1.6249999999999982	2.700000000000001	2.0	0.07895367344542707	8.699999999999985	3.0	0.2703206882390617	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.15	0.1	0.0	4	1.4333333333333336	2.600000000000001	2.0	0.08229848047007564	5.299999999999997	2.0	0.2521149140838246	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.15	0.1	0.0	8	1.6142857142857108	5.599999999999996	4.0	0.09050912181937548	9.699999999999982	4.0	0.25781447802076	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.15	0.1	0.0	19	1.5277777777777846	23.600000000000065	16.0	0.11351674615070957	7.499999999999989	3.0	0.24883735901428067	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.15	0.1	0.0	26	1.5440000000000111	32.60000000000019	22.0	0.09562555194928246	11.099999999999977	4.0	0.27220842805083173	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.15	0.1	0.02	16	1.313333333333334	15.399999999999961	12.0	0.07405729762606646	7.599999999999989	4.0	0.2529531329652386	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.15	0.1	0.02	5	1.4999999999999987	4.000000000000002	2.0	0.07861085251594337	6.699999999999992	3.0	0.26647435221388477	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.15	0.1	0.02	5	1.4749999999999988	4.100000000000001	3.0	0.0957893245914882	6.299999999999994	2.0	0.26638827048998076	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.15	0.1	0.02	11	1.539999999999996	10.09999999999998	7.0	0.08066525053708198	8.099999999999987	4.0	0.22997276336725497	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.15	0.1	0.02	20	1.5473684210526393	23.600000000000065	16.0	0.09491020495847234	10.799999999999978	4.0	0.270200667305304	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.15	0.1	0.02	26	1.5440000000000111	32.60000000000019	22.0	0.09562555194928246	11.099999999999977	4.0	0.27220842805083173	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.15	0.1	0.04	24	1.3217391304347896	24.60000000000008	19.0	0.0485917329953561	10.499999999999979	5.0	0.2716533119003668	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.15	0.1	0.04	7	1.4499999999999975	7.19999999999999	5.0	0.08245264769371542	4.699999999999999	2.0	0.2393743753135881	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.15	0.1	0.04	9	1.5874999999999964	8.899999999999984	6.0	0.07937515397840043	10.499999999999979	3.0	0.2836085361027745	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.15	0.1	0.04	14	1.5230769230769239	14.699999999999964	10.0	0.07968440534859576	7.999999999999988	4.0	0.22718367676262674	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.15	0.1	0.04	23	1.5454545454545552	28.10000000000013	19.0	0.09410317476112551	10.499999999999979	4.0	0.267944994440989	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.15	0.1	0.04	26	1.5440000000000111	32.60000000000019	22.0	0.09562555194928246	11.099999999999977	4.0	0.27220842805083173	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.2	0.1	0.0	14	1.323076923076921	12.399999999999972	10.0	0.07733828352387727	8.399999999999986	4.0	0.26251406766863916	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.2	0.1	0.0	8	1.628571428571425	7.499999999999989	5.0	0.08306876302174787	7.39999999999999	3.0	0.24300776887288558	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.2	0.1	0.0	7	1.5833333333333304	7.499999999999989	5.0	0.08839331999460194	5.4999999999999964	2.0	0.24466749032102267	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.2	0.1	0.0	8	1.6999999999999962	5.899999999999995	4.0	0.08685261535000095	9.599999999999982	4.0	0.24745665273233775	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.2	0.1	0.0	19	1.6055555555555634	25.000000000000085	16.0	0.10991732804990023	7.29999999999999	3.0	0.24097957550999208	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.2	0.1	0.0	26	1.6520000000000126	33.3000000000002	21.0	0.07717707759393923	15.399999999999961	5.0	0.2852544352318955	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.2	0.1	0.02	16	1.3066666666666673	15.399999999999961	12.0	0.06819741787070223	7.39999999999999	4.0	0.24799365849548397	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.2	0.1	0.02	14	1.5692307692307708	19.200000000000003	12.0	0.0802990729733852	4.100000000000001	2.0	0.22758214274517122	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.2	0.1	0.02	14	1.6153846153846176	18.19999999999999	11.0	0.07826530080639639	6.799999999999992	3.0	0.2549212122348103	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.2	0.1	0.02	12	1.7272727272727273	12.399999999999972	8.0	0.0995181584602693	13.399999999999968	4.0	0.28301981620530947	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.2	0.1	0.02	20	1.636842105263167	26.600000000000108	17.0	0.12091133187927805	9.099999999999984	3.0	0.26486704512637194	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.2	0.1	0.02	26	1.6520000000000126	33.3000000000002	21.0	0.07717707759393923	15.399999999999961	5.0	0.2852544352318955	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.2	0.1	0.04	24	1.3304347826087028	23.000000000000057	18.0	0.03455320733008838	11.599999999999975	6.0	0.26696661763140583	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.2	0.1	0.04	16	1.593333333333338	21.90000000000004	14.0	0.10093456591641028	6.099999999999994	2.0	0.2541350196919499	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.2	0.1	0.04	7	1.5833333333333304	7.499999999999989	5.0	0.0925600592929083	7.39999999999999	2.0	0.2711042270277544	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.2	0.1	0.04	15	1.7142857142857193	15.59999999999996	10.0	0.07933555226766846	28.300000000000132	5.0	0.2917282845830926	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.2	0.1	0.04	23	1.6363636363636473	29.800000000000153	19.0	0.09496755817009045	11.499999999999975	4.0	0.2703065473223065	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.2	0.1	0.04	26	1.6520000000000126	33.3000000000002	21.0	0.07717707759393923	15.399999999999961	5.0	0.2852544352318955	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.25	0.1	0.0	14	1.323076923076921	12.399999999999972	10.0	0.07733828352133652	8.399999999999986	4.0	0.26251406754769513	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.25	0.1	0.0	10	1.7888888888888843	12.099999999999973	7.0	0.07957079961765869	11.099999999999977	3.0	0.28085411911122815	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.25	0.1	0.0	10	1.7888888888888843	12.099999999999973	7.0	0.07912126221370391	10.799999999999978	3.0	0.27950839492483154	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.25	0.1	0.0	8	1.8285714285714243	6.399999999999993	4.0	0.08947906607906689	10.799999999999978	4.0	0.2548173603469853	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.25	0.1	0.0	19	1.688888888888898	26.500000000000107	16.0	0.10890948616340283	7.29999999999999	3.0	0.23877734844507595	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.25	0.1	0.0	25	1.7250000000000132	35.30000000000023	21.0	0.08304152747192453	9.599999999999982	4.0	0.23663843546696361	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.25	0.1	0.02	17	1.3187500000000019	16.399999999999963	13.0	0.0698834720402054	8.399999999999986	4.0	0.2589789393700688	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.25	0.1	0.02	19	1.7722222222222324	25.700000000000095	15.0	0.08023323729556589	13.699999999999967	4.0	0.28370902090442424	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.25	0.1	0.02	16	1.7000000000000062	23.400000000000063	14.0	0.10257651805057919	5.299999999999997	2.0	0.22987770304392624	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.25	0.1	0.02	12	1.8181818181818195	13.199999999999969	8.0	0.09577169463082583	12.599999999999971	4.0	0.27249938886713954	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.25	0.1	0.02	20	1.7368421052631684	28.20000000000013	17.0	0.12471593794135308	10.599999999999978	3.0	0.2730318418384453	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.25	0.1	0.02	25	1.7250000000000132	35.30000000000023	21.0	0.08304152747192453	9.599999999999982	4.0	0.23663843546696361	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.25	0.1	0.04	23	1.3409090909090977	20.50000000000002	16.0	0.018240588551412255	11.899999999999974	7.0	0.25764785730411044	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.25	0.1	0.04	19	1.7277777777777874	27.800000000000125	16.0	0.07952956993912347	8.799999999999985	3.0	0.2701784350103196	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.25	0.1	0.04	18	1.7000000000000082	26.80000000000011	16.0	0.08862994838064908	6.999999999999991	2.0	0.26432622514307297	0.0	0.0	NaN	dead (regular)
